Participant_id,Technique,Gesture_set,height,distance,Checkpoint_time,Object_view_time,mistake_count,personalization_type
3,WRIST_ARM,GS2,5,7,2.199665,0.7086798,0,W1
3,WRIST_ARM,GS2,0,7,3.854551,0.973161,0,W1
3,WRIST_ARM,GS2,0,10.5,2.575622,0.5153005,0,W1
3,WRIST_ARM,GS2,0,7,1.783701,0.7111005,0,W1
3,WRIST_ARM,GS2,2.5,7,4.928017,0.2634095,0,W1
3,WRIST_ARM,GS2,0,10.5,6.390472,0.3901132,4,W3
3,WRIST_ARM,GS2,5,10.5,2.561545,0.4455514,0,W3
3,WRIST_ARM,GS2,0,10.5,2.575666,0.58426,0,W3
3,WRIST_ARM,GS2,0,10.5,4.805539,0.5292813,0,W3
3,WRIST_ARM,GS2,0,7,3.686687,0.4300083,0,W3
3,WRIST_ARM,GS2,5,3.5,3.272513,1.782122,0,W3
3,WRIST_ARM,GS2,0,10.5,2.281604,0.5342541,0,W3
3,WRIST_ARM,GS2,2.5,3.5,1.406542,0.5029655,0,W3
3,WRIST_ARM,GS2,0,3.5,1.937425,1.937425,0,W3
3,WRIST_ARM,GS2,0,10.5,3.479703,0.4856814,0,W3
3,WRIST_ARM,GS2,5,7,3.162194,0.4030113,0,W3
3,WRIST_ARM,GS2,0,3.5,2.546821,2.546821,0,W3
3,WRIST_ARM,GS2,5,7,2.573669,0.4737212,0,W3
3,WRIST_ARM,GS2,0,3.5,2.297277,2.297277,0,W3
3,WRIST_ARM,GS2,2.5,3.5,2.700842,0.406761,0,W3
3,WRIST_ARM,GS2,0,3.5,1.935653,1.49002,0,W3
3,WRIST_ARM,GS2,2.5,7,5.416657,0.6105426,0,W3
3,WRIST_ARM,GS2,0,3.5,2.044863,1.529779,0,W3
3,WRIST_ARM,GS2,2.5,3.5,2.24386,0.5975195,0,W3
3,WRIST_ARM,GS2,0,7,1.779486,0.9860739,0,W3
3,WRIST_ARM,GS2,5,3.5,3.080852,1.562946,0,W3
3,WRIST_ARM,GS2,0,3.5,3.074104,3.074104,1,W3
3,WRIST_ARM,GS2,0,7,1.923299,1.04435,0,W3
3,WRIST_ARM,GS2,0,7,1.752117,0.9021068,0,W3
3,WRIST_ARM,GS2,5,10.5,2.77171,0.4595102,0,W3
3,WRIST_ARM,GS2,0,7,2.197405,1.084068,0,W3
3,WRIST_ARM,GS2,2.5,10.5,2.689405,0.4729393,0,W3
3,WRIST_ARM,GS2,0,7,2.393298,0.8618657,0,W3
3,WRIST_ARM,GS2,5,10.5,2.996082,0.6824126,1,W3
3,WRIST_ARM,GS2,0,3.5,2.572999,2.572999,1,W3
3,WRIST_ARM,GS2,5,3.5,2.36949,1.172413,0,W3
3,WRIST_ARM,GS2,0,3.5,2.001063,2.001063,0,W3
3,WRIST_ARM,GS2,2.5,10.5,4.568435,0.3053153,0,W3
3,WRIST_ARM,GS2,0,7,3.438007,3.438007,1,W3
3,WRIST_ARM,GS2,2.5,7,2.050206,0.5987592,0,W3
3,WRIST_ARM,GS2,0,3.5,1.961055,1.961055,0,W3
3,WRIST_ARM,GS2,0,10.5,4.1215,0.3752527,0,W3
3,WRIST_ARM,GS2,0,10.5,3.536351,0.6940302,0,W3
3,WRIST_ARM,GS2,2.5,7,5.276146,0.626166,0,W3
3,WRIST_ARM,GS2,0,10.5,4.076746,0.9437499,1,W3
3,WRIST_ARM,GS2,2.5,10.5,2.842266,0.5012522,0,W3
3,WRIST_ARM,GS2,0,10.5,2.002721,0.5836037,0,W3
3,WRIST_ARM,GS2,0,7,2.10547,0.5302781,0,W3
3,WRIST_ARM,GS2,0,7,2.198157,0.8739643,0,W3
3,WRIST_ARM,GS2,5,7,2.897416,0.5003398,0,W3
3,WRIST_ARM,GS2,0,3.5,1.601689,0.5003398,4,W3
3,WRIST_ARM,GS2,0,3.5,1.531415,0.625381,0,W3
3,WRIST_ARM,GS2,0,3.5,1.505183,0.6537562,0,W3
3,WRIST_ARM,GS2,0,3.5,1.541628,0.611294,0,W3
3,WRIST_ARM,GS2,0,7,2.074877,0.8645987,0,W3
3,WRIST_ARM,GS2,2.5,3.5,1.68533,0.5293535,0,W3
3,WRIST_ARM,GS2,0,3.5,1.753399,1.753399,0,W3
3,WRIST_ARM,GS2,2.5,7,4.447596,0.4599697,1,W3
3,WRIST_ARM,GS2,0,3.5,1.748257,1.748257,0,W3
3,WRIST_ARM,GS2,5,10.5,7.839037,0.5427411,1,W3
3,WRIST_ARM,GS2,0,7,2.351652,1.050163,0,W3
3,WRIST_ARM,GS2,0,10.5,3.121621,0.7227725,0,W3
3,WRIST_ARM,GS2,5,3.5,3.493178,1.601219,0,W3
3,WRIST_ARM,GS2,0,7,2.880145,2.880145,0,W3
3,WRIST_ARM,GS2,2.5,7,3.676009,0.668723,0,W3
3,WRIST_ARM,GS2,0,3.5,2.382286,1.367141,0,W3
3,WRIST_ARM,GS2,5,10.5,2.685846,0.5573267,0,W3
3,WRIST_ARM,GS2,0,7,2.282768,2.282768,0,W3
3,WRIST_ARM,GS2,0,3.5,1.896176,1.896176,0,W3
3,WRIST_ARM,GS2,2.5,10.5,8.351359,0.400953,0,W3
3,WRIST_ARM,GS2,0,7,2.228382,0.8763584,0,W3
3,WRIST_ARM,GS2,2.5,3.5,2.27059,0.6807966,0,W3
3,WRIST_ARM,GS2,0,10.5,3.853615,0.6101706,1,W3
3,WRIST_ARM,GS2,5,7,2.774048,0.584314,0,W3
3,WRIST_ARM,GS2,0,3.5,3.295982,3.295982,1,W3
3,WRIST_ARM,GS2,0,10.5,2.327981,0.557062,0,W3
3,WRIST_ARM,GS2,0,7,1.990093,0.6662804,0,W3
3,WRIST_ARM,GS2,5,3.5,2.258025,0.9205014,1,W3
3,WRIST_ARM,GS2,0,7,2.029952,0.9568013,0,W3
3,WRIST_ARM,GS2,5,3.5,3.773772,1.129051,0,W3
3,WRIST_ARM,GS2,0,10.5,3.06025,0.6642811,0,W3
3,WRIST_ARM,GS2,2.5,10.5,3.538304,0.4741532,0,W3
3,WRIST_ARM,GS2,0,7,1.85175,0.680382,0,W3
3,WRIST_ARM,GS2,0,10.5,1.948701,0.8367207,0,W3
3,WRIST_ARM,GS2,5,10.5,4.887358,0.6120068,0,W3
3,WRIST_ARM,GS2,0,10.5,1.921673,0.8345575,0,W3
3,WRIST_ARM,GS2,5,7,2.268479,0.610359,0,W3
3,WRIST_ARM,GS2,0,10.5,3.327241,1.156508,0,W3
3,WRIST_ARM,GS2,2.5,10.5,3.632999,0.5551165,1,W3
3,WRIST_ARM,GS2,0,7,2.673569,2.673569,0,W3
3,WRIST_ARM,GS2,2.5,7,5.096216,0.500106,0,W3
3,WRIST_ARM,GS2,0,10.5,2.01933,0.7645236,0,W3
3,WRIST_ARM,GS2,2.5,3.5,1.877465,0.527473,0,W3
3,WRIST_ARM,GS2,0,10.5,2.478935,0.6259449,0,W3
3,WRIST_ARM,GS2,5,7,2.561726,0.7099016,0,W3
4,WRIST_ARM,GS2,0,10.5,2.718498,0.6823521,1,W3
4,WRIST_ARM,GS2,5,10.5,4.219962,0.7544617,2,W3
4,WRIST_ARM,GS2,0,3.5,2.771202,1.47594,0,W3
4,WRIST_ARM,GS2,5,3.5,2.630452,1.473672,0,W3
4,WRIST_ARM,GS2,0,7,2.255551,1.086065,0,W3
4,WRIST_ARM,GS2,2.5,3.5,1.920728,0.7661407,0,W3
4,WRIST_ARM,GS2,0,7,2.256662,1.141122,0,W3
4,WRIST_ARM,GS2,5,7,3.423494,0.8352877,1,W3
4,WRIST_ARM,GS2,0,7,2.198253,0.9809499,0,W3
4,WRIST_ARM,GS2,0,10.5,2.884145,0.8664116,0,W3
4,WRIST_ARM,GS2,0,10.5,3.162783,0.8906992,0,W3
4,WRIST_ARM,GS2,0,3.5,2.030654,0.7083939,0,W3
4,WRIST_ARM,GS2,2.5,10.5,3.260352,1.21305,0,W3
4,WRIST_ARM,GS2,0,7,2.167909,0.9868053,0,W3
4,WRIST_ARM,GS2,0,10.5,2.161664,0.8227758,0,W3
4,WRIST_ARM,GS2,0,3.5,1.83465,0.7629588,0,W3
4,WRIST_ARM,GS2,2.5,7,2.80016,1.226984,0,W3
4,WRIST_ARM,GS2,0,10.5,3.104235,1.140421,0,W3
4,WRIST_ARM,GS2,2.5,7,2.354746,0.97457,0,W3
4,WRIST_ARM,GS2,0,7,2.615271,0.8326917,0,W3
4,WRIST_ARM,GS2,0,3.5,1.729088,0.7792075,0,W3
4,WRIST_ARM,GS2,2.5,7,6.568927,0.6379122,4,W3
4,WRIST_ARM,GS2,0,7,2.102588,0.7227501,0,W3
4,WRIST_ARM,GS2,5,3.5,3.148081,1.880313,1,W3
4,WRIST_ARM,GS2,0,3.5,2.978772,1.739321,0,W3
4,WRIST_ARM,GS2,5,10.5,3.342187,1.362944,0,W3
4,WRIST_ARM,GS2,0,3.5,2.755224,1.460698,0,W3
4,WRIST_ARM,GS2,5,10.5,3.773314,0.8335882,0,W3
4,WRIST_ARM,GS2,0,7,2.520484,1.264939,0,W3
4,WRIST_ARM,GS2,2.5,10.5,2.547912,0.8063871,0,W3
4,WRIST_ARM,GS2,0,7,2.422367,1.055699,0,W3
4,WRIST_ARM,GS2,5,7,2.700162,0.917645,0,W3
4,WRIST_ARM,GS2,0,3.5,2.589141,1.767996,0,W3
4,WRIST_ARM,GS2,0,10.5,2.367559,0.8223021,0,W3
4,WRIST_ARM,GS2,0,10.5,2.283359,0.6801511,0,W3
4,WRIST_ARM,GS2,5,7,2.520123,1.028539,0,W3
4,WRIST_ARM,GS2,0,7,2.241226,0.9855887,0,W3
4,WRIST_ARM,GS2,5,3.5,2.897607,1.866224,0,W3
4,WRIST_ARM,GS2,0,3.5,3.589738,1.373468,0,W3
4,WRIST_ARM,GS2,2.5,3.5,2.184254,0.9716074,0,W3
4,WRIST_ARM,GS2,0,10.5,2.408825,0.7794694,0,W3
4,WRIST_ARM,GS2,0,10.5,2.966801,0.6541732,1,W3
4,WRIST_ARM,GS2,2.5,10.5,3.733021,1.89458,0,W3
4,WRIST_ARM,GS2,0,3.5,3.228149,1.35974,0,W3
4,WRIST_ARM,GS2,2.5,3.5,2.131407,0.8620476,0,W3
4,WRIST_ARM,GS2,0,3.5,1.391435,0.8620476,0,W3
4,WRIST_ARM,GS2,0,10.5,2.049957,0.6953532,0,W3
4,WRIST_ARM,GS2,2.5,3.5,1.891974,0.7210584,0,W3
4,WRIST_ARM,GS2,0,7,1.907099,0.5940418,0,W3
4,WRIST_ARM,GS2,5,7,3.092674,0.5700098,0,W3
4,WRIST_ARM,GS2,0,7,1.808202,0.7621861,0,W3
4,WRIST_ARM,GS2,5,10.5,4.717091,0.682893,3,W3
4,WRIST_ARM,GS2,0,7,2.897076,0.9325534,1,W3
4,WRIST_ARM,GS2,5,3.5,2.896552,1.754919,0,W3
4,WRIST_ARM,GS2,0,7,2.908412,1.180529,1,W3
4,WRIST_ARM,GS2,2.5,7,2.101167,0.9051337,0,W3
4,WRIST_ARM,GS2,0,10.5,2.353886,0.7803982,0,W3
4,WRIST_ARM,GS2,2.5,10.5,2.75681,0.8219448,0,W3
4,WRIST_ARM,GS2,0,3.5,2.145711,1.089663,0,W3
4,WRIST_ARM,GS2,0,3.5,1.683474,0.6532661,0,W3
4,WRIST_ARM,GS2,0,10.5,2.521686,0.8203315,0,W3
4,WRIST_ARM,GS2,5,10.5,2.839726,0.7353571,0,W3
4,WRIST_ARM,GS2,0,3.5,2.172277,1.559422,0,W3
4,WRIST_ARM,GS2,0,7,3.187266,1.097227,1,W3
4,WRIST_ARM,GS2,5,3.5,3.957959,2.299888,0,W3
4,WRIST_ARM,GS2,0,7,2.362546,1.094208,0,W3
4,WRIST_ARM,GS2,0,10.5,2.855405,0.7382872,0,W3
4,WRIST_ARM,GS2,5,7,2.520207,1.349556,0,W3
4,WRIST_ARM,GS2,0,10.5,2.742462,1.054595,0,W3
4,WRIST_ARM,GS2,5,7,2.477621,1.210019,0,W3
4,WRIST_ARM,GS2,0,3.5,2.061784,1.251013,0,W3
4,WRIST_ARM,GS2,2.5,7,2.128855,1.012968,0,W3
4,WRIST_ARM,GS2,0,7,1.852646,0.8612681,0,W3
4,WRIST_ARM,GS2,2.5,3.5,1.696976,0.4993947,0,W3
4,WRIST_ARM,GS2,0,3.5,1.701326,0.708425,0,W3
4,WRIST_ARM,GS2,0,10.5,2.379009,0.7069994,0,W3
4,WRIST_ARM,GS2,2.5,3.5,2.534176,1.504035,0,W3
4,WRIST_ARM,GS2,0,10.5,2.087444,0.7079772,0,W3
4,WRIST_ARM,GS2,0,3.5,1.658724,0.7092625,0,W3
4,WRIST_ARM,GS2,0,7,2.101152,0.7907762,0,W3
4,WRIST_ARM,GS2,2.5,10.5,2.171645,0.833199,0,W3
4,WRIST_ARM,GS2,0,3.5,1.530987,1.196662,0,W3
4,WRIST_ARM,GS2,5,10.5,2.366954,0.9317753,1,W3
4,WRIST_ARM,GS2,0,3.5,1.990898,1.363853,0,W3
4,WRIST_ARM,GS2,0,7,2.02102,0.890768,1,W3
4,WRIST_ARM,GS2,5,3.5,3.02054,2.01732,0,W3
4,WRIST_ARM,GS2,0,10.5,2.267585,0.9018976,0,W3
4,WRIST_ARM,GS2,2.5,7,2.339058,0.8208981,0,W3
4,WRIST_ARM,GS2,0,10.5,2.130702,0.932312,0,W3
4,WRIST_ARM,GS2,2.5,10.5,2.452936,0.7514126,0,W3
4,WRIST_ARM,GS2,0,3.5,1.431049,1.000068,0,W2
4,WRIST_ARM,GS2,5,10.5,3.061471,0.8242044,0,W2
4,WRIST_ARM,GS2,0,7,2.395971,0.9357656,0,W2
4,WRIST_ARM,GS2,2.5,10.5,5.011046,0.7933127,0,W2
4,WRIST_ARM,GS2,0,7,2.671672,1.016559,1,W2
4,WRIST_ARM,GS2,5,7,3.105385,1.296641,0,W2
4,WRIST_ARM,GS2,0,10.5,2.242845,0.9615199,0,W2
4,WRIST_ARM,GS2,0,3.5,2.159761,1.057805,0,W2
4,WRIST_ARM,GS2,2.5,10.5,3.62037,0.9712611,0,W2
4,WRIST_ARM,GS2,0,7,2.196918,0.9311343,0,W2
4,WRIST_ARM,GS2,0,3.5,1.51845,0.6272598,0,W2
4,WRIST_ARM,GS2,2.5,10.5,2.574843,0.6000947,0,W2
4,WRIST_ARM,GS2,0,10.5,2.187643,0.8496393,0,W2
4,WRIST_ARM,GS2,2.5,3.5,2.158157,0.9870071,0,W2
4,WRIST_ARM,GS2,0,7,1.892715,0.7913384,0,W2
4,WRIST_ARM,GS2,2.5,3.5,1.781727,0.6811336,0,W2
4,WRIST_ARM,GS2,0,7,1.588306,0.6533809,0,W2
4,WRIST_ARM,GS2,2.5,7,2.379396,0.7497953,0,W2
4,WRIST_ARM,GS2,0,3.5,2.354111,1.19784,0,W2
4,WRIST_ARM,GS2,0,3.5,1.865581,1.028524,0,W2
4,WRIST_ARM,GS2,2.5,7,2.382222,0.8895758,0,W2
4,WRIST_ARM,GS2,0,7,2.198185,1.081755,0,W2
4,WRIST_ARM,GS2,5,10.5,3.31368,1.28056,0,W2
4,WRIST_ARM,GS2,0,3.5,3.424776,2.226736,1,W2
4,WRIST_ARM,GS2,2.5,3.5,2.703423,1.391941,0,W2
4,WRIST_ARM,GS2,0,7,2.737754,1.192248,0,W2
4,WRIST_ARM,GS2,5,3.5,3.052543,1.952364,0,W2
4,WRIST_ARM,GS2,0,10.5,2.976844,1.347266,0,W2
4,WRIST_ARM,GS2,0,10.5,2.772204,0.9037562,0,W2
4,WRIST_ARM,GS2,0,10.5,2.156487,0.7496865,0,W2
4,WRIST_ARM,GS2,5,3.5,4.59699,3.299363,0,W2
4,WRIST_ARM,GS2,0,7,2.267238,1.012386,0,W2
4,WRIST_ARM,GS2,0,7,2.299195,0.9319788,0,W2
4,WRIST_ARM,GS2,0,10.5,2.838512,1.01323,0,W2
4,WRIST_ARM,GS2,2.5,7,2.5901,0.834326,0,W2
4,WRIST_ARM,GS2,0,10.5,2.630712,1.084268,0,W2
4,WRIST_ARM,GS2,0,10.5,2.214953,0.7374487,0,W2
4,WRIST_ARM,GS2,0,3.5,1.586002,0.6529981,0,W2
4,WRIST_ARM,GS2,5,7,6.433649,1.198101,0,W2
4,WRIST_ARM,GS2,0,10.5,2.546262,1.334112,0,W2
4,WRIST_ARM,GS2,5,10.5,2.981277,1.142681,0,W2
4,WRIST_ARM,GS2,0,3.5,3.186394,1.933271,1,W2
4,WRIST_ARM,GS2,5,3.5,3.065376,2.03508,1,W2
4,WRIST_ARM,GS2,0,3.5,2.685377,2.00146,0,W2
4,WRIST_ARM,GS2,5,7,3.050926,1.686703,0,W2
4,WRIST_ARM,GS2,0,10.5,2.347617,1.686703,0,W2
4,WRIST_ARM,GS2,2.5,7,3.100081,0.8326885,0,W2
4,WRIST_ARM,GS2,0,3.5,2.341744,1.406198,0,W2
4,WRIST_ARM,GS2,2.5,7,2.434847,0.8877869,0,W2
4,WRIST_ARM,GS2,0,7,2.479057,1.321646,0,W2
4,WRIST_ARM,GS2,5,3.5,3.438489,2.213163,0,W2
4,WRIST_ARM,GS2,0,3.5,2.6439,1.460376,0,W2
4,WRIST_ARM,GS2,2.5,10.5,3.122691,1.01542,0,W2
4,WRIST_ARM,GS2,0,3.5,2.335771,1.415202,0,W2
4,WRIST_ARM,GS2,0,3.5,1.947135,0.8620097,0,W2
4,WRIST_ARM,GS2,0,7,2.200457,0.7677118,0,W2
4,WRIST_ARM,GS2,5,10.5,3.60804,0.8769066,0,W2
4,WRIST_ARM,GS2,0,7,2.409987,1.112635,0,W2
4,WRIST_ARM,GS2,2.5,3.5,2.000459,0.8729433,0,W2
4,WRIST_ARM,GS2,0,3.5,5.558292,1.072618,4,W2
4,WRIST_ARM,GS2,0,7,2.338454,1.347148,0,W2
4,WRIST_ARM,GS2,5,7,2.700695,1.236581,0,W2
4,WRIST_ARM,GS2,0,10.5,2.603358,0.9861422,0,W2
4,WRIST_ARM,GS2,5,10.5,3.090744,1.348122,0,W2
4,WRIST_ARM,GS2,0,3.5,2.645912,1.531963,0,W2
4,WRIST_ARM,GS2,0,7,2.464067,0.7916521,0,W2
4,WRIST_ARM,GS2,5,7,2.939895,1.281594,0,W2
4,WRIST_ARM,GS2,0,10.5,2.697551,0.9868228,0,W2
4,WRIST_ARM,GS2,2.5,7,2.395701,0.8207828,0,W2
4,WRIST_ARM,GS2,0,3.5,3.063414,1.378324,0,W2
4,WRIST_ARM,GS2,2.5,10.5,2.702366,0.8470894,0,W2
4,WRIST_ARM,GS2,0,7,2.459806,0.8870639,0,W2
4,WRIST_ARM,GS2,5,10.5,4.460096,0.8503609,1,W2
4,WRIST_ARM,GS2,0,3.5,2.337814,1.69479,0,W2
4,WRIST_ARM,GS2,5,7,2.531733,1.360765,0,W2
4,WRIST_ARM,GS2,0,10.5,3.310978,1.098549,0,W2
4,WRIST_ARM,GS2,5,3.5,3.47082,1.786607,0,W2
4,WRIST_ARM,GS2,0,10.5,2.865242,1.124393,0,W2
4,WRIST_ARM,GS2,0,7,1.923509,0.5853009,0,W2
4,WRIST_ARM,GS2,0,7,2.155776,0.7784703,0,W2
4,WRIST_ARM,GS2,2.5,10.5,2.564659,0.738207,0,W2
4,WRIST_ARM,GS2,0,3.5,2.378098,1.291329,0,W2
4,WRIST_ARM,GS2,0,10.5,3.80295,0.82215,1,W2
4,WRIST_ARM,GS2,0,10.5,2.449439,1.070191,0,W2
4,WRIST_ARM,GS2,2.5,3.5,2.00655,0.7653,0,W2
4,WRIST_ARM,GS2,0,10.5,2.169653,0.721829,0,W2
4,WRIST_ARM,GS2,2.5,3.5,2.062955,0.8075933,0,W2
4,WRIST_ARM,GS2,0,10.5,2.002142,0.6665987,0,W2
4,WRIST_ARM,GS2,0,7,1.966916,0.7800941,0,W2
4,WRIST_ARM,GS2,5,3.5,2.74119,1.613203,0,W2
4,WRIST_ARM,GS2,0,3.5,1.488896,0.8896357,1,W1
4,WRIST_ARM,GS2,2.5,3.5,2.161032,0.9189888,0,W1
4,WRIST_ARM,GS2,0,3.5,2.321059,1.125734,0,W1
4,WRIST_ARM,GS2,5,3.5,2.675565,1.364564,0,W1
4,WRIST_ARM,GS2,0,7,2.311639,1.196466,0,W1
4,WRIST_ARM,GS2,0,10.5,2.839312,0.9716145,0,W1
4,WRIST_ARM,GS2,2.5,3.5,2.49022,1.433447,0,W1
4,WRIST_ARM,GS2,0,7,1.977758,1.030262,0,W1
4,WRIST_ARM,GS2,0,10.5,2.645341,0.8218317,0,W1
4,WRIST_ARM,GS2,5,3.5,3.916428,2.728226,0,W1
4,WRIST_ARM,GS2,0,7,3.558547,1.081815,1,W1
4,WRIST_ARM,GS2,5,10.5,4.220957,0.9480279,0,W1
4,WRIST_ARM,GS2,0,10.5,3.144695,1.210472,0,W1
4,WRIST_ARM,GS2,5,7,2.676142,1.182763,0,W1
4,WRIST_ARM,GS2,0,7,2.071001,1.027502,0,W1
4,WRIST_ARM,GS2,0,10.5,2.648108,0.7801814,0,W1
4,WRIST_ARM,GS2,2.5,7,2.881073,1.196025,0,W1
4,WRIST_ARM,GS2,0,10.5,2.296641,0.8340663,0,W1
4,WRIST_ARM,GS2,0,10.5,2.826939,0.848927,0,W1
4,WRIST_ARM,GS2,0,3.5,1.852504,0.9451064,0,W1
4,WRIST_ARM,GS2,5,10.5,3.659874,0.7499987,0,W1
4,WRIST_ARM,GS2,0,10.5,2.687726,1.097979,0,W1
4,WRIST_ARM,GS2,0,3.5,2.046874,0.9734741,0,W1
4,WRIST_ARM,GS2,2.5,3.5,2.060731,1.00118,1,W1
4,WRIST_ARM,GS2,0,7,1.809771,0.694244,0,W1
4,WRIST_ARM,GS2,2.5,10.5,2.730407,0.8775237,0,W1
4,WRIST_ARM,GS2,0,3.5,1.989518,1.262381,0,W1
4,WRIST_ARM,GS2,0,3.5,1.977594,0.8619128,0,W1
4,WRIST_ARM,GS2,5,7,3.076878,1.43373,0,W1
4,WRIST_ARM,GS2,0,3.5,3.159181,1.712086,1,W1
4,WRIST_ARM,GS2,5,10.5,3.342332,0.960159,0,W1
4,WRIST_ARM,GS2,0,7,2.324647,1.15408,0,W1
4,WRIST_ARM,GS2,0,3.5,1.768556,0.9036126,0,W1
4,WRIST_ARM,GS2,5,7,3.24368,1.266455,0,W1
4,WRIST_ARM,GS2,0,7,2.199204,1.167894,0,W1
4,WRIST_ARM,GS2,5,3.5,3.607912,1.589042,1,W1
4,WRIST_ARM,GS2,0,3.5,3.521317,2.22575,0,W1
4,WRIST_ARM,GS2,2.5,10.5,2.478835,0.8755789,0,W1
4,WRIST_ARM,GS2,0,7,1.961781,0.8187522,0,W1
4,WRIST_ARM,GS2,2.5,10.5,2.548681,0.6954319,0,W1
4,WRIST_ARM,GS2,0,7,2.407305,0.8329887,0,W1
4,WRIST_ARM,GS2,2.5,7,2.424401,1.183851,0,W1
4,WRIST_ARM,GS2,0,10.5,2.379298,0.72163,0,W1
4,WRIST_ARM,GS2,0,10.5,2.52112,0.9325045,0,W1
4,WRIST_ARM,GS2,2.5,7,2.532109,0.9172987,0,W1
4,WRIST_ARM,GS2,0,3.5,1.458114,0.9172987,0,W1
4,WRIST_ARM,GS2,5,7,3.242015,1.156336,0,W1
4,WRIST_ARM,GS2,0,10.5,2.978322,1.048674,0,W1
4,WRIST_ARM,GS2,0,10.5,2.938377,0.9067217,0,W1
4,WRIST_ARM,GS2,2.5,3.5,2.202776,0.8351627,0,W1
4,WRIST_ARM,GS2,0,7,2.298528,0.9034936,0,W1
4,WRIST_ARM,GS2,2.5,10.5,3.281296,0.9449667,0,W1
4,WRIST_ARM,GS2,0,7,2.352319,1.161289,0,W1
4,WRIST_ARM,GS2,5,3.5,3.038758,1.855581,0,W1
4,WRIST_ARM,GS2,0,3.5,4.660781,2.016812,0,W1
4,WRIST_ARM,GS2,5,3.5,2.787286,1.740861,0,W1
4,WRIST_ARM,GS2,0,7,2.33866,1.069748,0,W1
4,WRIST_ARM,GS2,0,10.5,3.158272,1.640029,0,W1
4,WRIST_ARM,GS2,5,10.5,3.620489,0.84968,0,W1
4,WRIST_ARM,GS2,0,7,2.198701,1.099159,0,W1
4,WRIST_ARM,GS2,2.5,10.5,3.383999,0.739101,0,W1
4,WRIST_ARM,GS2,0,10.5,2.673574,0.904255,0,W1
4,WRIST_ARM,GS2,0,10.5,2.826735,1.085286,0,W1
4,WRIST_ARM,GS2,2.5,7,2.479265,0.8061236,0,W1
4,WRIST_ARM,GS2,0,3.5,2.699994,1.571594,0,W1
4,WRIST_ARM,GS2,2.5,3.5,2.21432,0.9315704,0,W1
4,WRIST_ARM,GS2,0,7,2.225225,1.000617,0,W1
4,WRIST_ARM,GS2,2.5,7,2.89864,1.14253,0,W1
4,WRIST_ARM,GS2,0,7,2.662026,1.27765,0,W1
4,WRIST_ARM,GS2,0,3.5,1.88904,0.899197,0,W1
4,WRIST_ARM,GS2,5,10.5,3.690339,0.8205526,0,W1
4,WRIST_ARM,GS2,0,10.5,2.281583,1.014282,0,W1
4,WRIST_ARM,GS2,0,7,2.130602,0.7105651,0,W1
4,WRIST_ARM,GS2,5,7,3.245447,1.239257,0,W1
4,WRIST_ARM,GS2,0,3.5,2.840783,2.046033,0,W1
4,WRIST_ARM,GS2,2.5,10.5,2.559818,0.8892247,0,W1
4,WRIST_ARM,GS2,0,10.5,3.119455,1.056095,1,W1
4,WRIST_ARM,GS2,0,7,2.42381,1.168568,0,W1
4,WRIST_ARM,GS2,5,7,3.687574,1.488522,0,W1
4,WRIST_ARM,GS2,0,3.5,4.038675,2.715244,0,W1
4,WRIST_ARM,GS2,0,3.5,1.864169,0.7919044,0,W1
4,WRIST_ARM,GS2,0,3.5,1.658556,0.9896513,0,W1
4,WRIST_ARM,GS2,0,10.5,2.950906,0.680648,1,W1
4,WRIST_ARM,GS2,2.5,3.5,2.269581,0.7919913,0,W1
4,WRIST_ARM,GS2,0,3.5,2.128922,1.055754,0,W1
4,WRIST_ARM,GS2,5,3.5,2.912622,1.548599,0,W1
4,WRIST_ARM,GS2,0,10.5,3.185375,1.151268,0,W1
4,WRIST_ARM,GS2,2.5,7,2.576511,0.8207616,0,W1
4,WRIST_ARM,GS2,0,7,2.226903,1.214135,0,W1
4,WRIST_ARM,GS2,5,10.5,4.456571,1.113701,0,W1
5,WRIST_ARM,GS2,0,10.5,2.380665,0.7205142,1,W2
5,WRIST_ARM,GS2,5,10.5,5.899768,0.5291704,1,W2
5,WRIST_ARM,GS2,0,10.5,3.132196,1.121391,1,W2
5,WRIST_ARM,GS2,5,7,2.60672,0.7940812,0,W2
5,WRIST_ARM,GS2,0,3.5,2.349109,1.252068,0,W2
5,WRIST_ARM,GS2,2.5,10.5,3.942215,1.002786,0,W2
5,WRIST_ARM,GS2,0,7,2.47614,0.9199918,0,W2
5,WRIST_ARM,GS2,5,7,2.662277,0.8770254,0,W2
5,WRIST_ARM,GS2,0,7,3.018412,0.6387388,0,W2
5,WRIST_ARM,GS2,2.5,7,2.381781,0.7383222,0,W2
5,WRIST_ARM,GS2,0,10.5,3.215472,0.5851853,0,W2
5,WRIST_ARM,GS2,0,10.5,3.259067,0.6267789,0,W2
5,WRIST_ARM,GS2,0,10.5,6.446208,0.6396121,1,W2
5,WRIST_ARM,GS2,0,7,2.352957,0.945412,0,W2
5,WRIST_ARM,GS2,2.5,7,2.728199,0.6392292,0,W2
5,WRIST_ARM,GS2,0,10.5,2.480293,1.084673,0,W2
5,WRIST_ARM,GS2,2.5,10.5,2.391762,0.4995472,0,W2
5,WRIST_ARM,GS2,0,3.5,1.839791,1.10136,0,W2
5,WRIST_ARM,GS2,0,7,1.768346,0.9318058,0,W2
5,WRIST_ARM,GS2,0,3.5,1.614011,0.9166316,0,W2
