,participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time_o,checkpoint_time,object_view_time,,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
,3,WRIST_ARM,GS2,G,0,7.5,1.640377,1.640377,0.3199394,,1,0.318614,0.2867971,0.5429821,-0.2175069,359.4307,W3,C0,17
,3,WRIST_ARM,GS2,G,5,7.5,1.711535,1.711535,0.403492,,0,0.3023186,0.3868991,6.996697,-4.906348,328.112,W3,C0,18
,3,WRIST_ARM,GS2,G,0,10.5,1.865942,1.865942,0.4462902,,0,0.3033959,0.2087206,0.4770169,-0.3383461,13.89143,W3,C0,19
,3,WRIST_ARM,GS2,G,0,10.5,1.838252,1.838252,0.5848377,,0,0.26345,0.26345,10.01417,-0.1035157,348.4566,W3,C0,20
,3,WRIST_ARM,GS2,G,5,7.5,2.756287,2.756287,0.7794662,,1,0.23183,15.18913,6.91794,-4.878467,328.8825,W3,C0,21
,3,WRIST_ARM,GS2,G,0,7.5,1.949939,1.949939,1.044564,,0,0.23183,15.18913,7.102826,4.657633,16.86445,W3,C0,22
,3,WRIST_ARM,GS2,G,0,7.5,1.378027,1.378027,0.36229,,0,0.2406794,0.2406794,6.960714,-0.2212485,359.9465,W3,C0,23
,3,WRIST_ARM,GS2,G,0,7.5,1.338715,1.338715,0.3751618,,0,0.2454387,0.3685456,0.4378032,-0.2158188,357.5676,W3,C0,24
,3,WRIST_ARM,GS2,G,5,10.5,2.823851,2.823851,0.59606,,0,0.3442778,0.2378453,9.899761,-4.824178,328.9511,W3,C0,25
,3,WRIST_ARM,GS2,G,0,10.5,2.395229,2.395229,0.6945254,,0,0.3442778,0.2378453,10.03323,4.723516,5.304821,W3,C0,26
,3,WRIST_ARM,GS2,G,0,10.5,4.358203,4.358203,0.8624446,,3,0.3409745,0.3409745,9.869651,-0.1388236,354.8902,W3,C0,27
,3,WRIST_ARM,GS2,G,5,7.5,1.936303,1.936303,0.7369992,,0,0.3409745,0.3409745,6.994687,-4.921048,326.8806,W3,C0,28
,3,WRIST_ARM,GS2,G,0,7.5,1.628034,1.628034,0.7911551,,0,0.3460075,2.700755,0.4377023,-0.3836756,22.90226,W3,C0,29
,3,WRIST_ARM,GS2,G,5,10.5,2.396123,2.396123,0.9178962,,0,0.2713237,0.2713237,10.01282,-4.899337,328.5924,W3,C0,30
,4,WRIST_ARM,GS2,G,0,7.5,3.314878,3.314878,0.778036,,4,0.3150179,0.3150179,7.150123,-0.04987466,338.918,W3,C0,1
,4,WRIST_ARM,GS2,G,0,10.5,4.161765,4.161765,0.6672584,,1,0.3133475,0.3133475,0.4005697,-0.175367,351.2875,W3,C0,2
,4,WRIST_ARM,GS2,G,0,7.5,4.861355,4.861355,0.9590545,,1,0.2693905,0.2693905,0.3182736,-0.08238971,340.7399,W3,C0,3
,4,WRIST_ARM,GS2,G,5,10.5,5.733134,5.733134,0.7912098,,1,0.2693905,0.2693905,10.0194,-4.991604,327.6966,W3,C0,4
,4,WRIST_ARM,GS2,G,0,7.5,4.929792,4.929792,1.18146,,0,0.2693905,0.2693905,7.204886,4.89762,344.9095,W3,C0,5
,4,WRIST_ARM,GS2,G,5,7.5,6.251219,6.251219,0.8622689,,0,0.2693905,0.2693905,7.117336,-4.996362,320.3836,W3,C0,6
,4,WRIST_ARM,GS2,G,0,10.5,8.103086,8.103086,0.9583532,,1,0.2766833,0.2766833,10.16489,4.949118,337.1796,W3,C0,7
,4,WRIST_ARM,GS2,G,0,7.5,1.933244,1.933244,0.6257811,,0,0.3158306,4.94549,7.076784,-0.192245,355.1348,W3,C0,8
,4,WRIST_ARM,GS2,G,5,7.5,4.431832,4.431832,0.8208646,,1,0.3158306,4.94549,0.3151296,0.06131554,320.0643,W3,C0,9
,4,WRIST_ARM,GS2,G,0,10.5,2.738332,2.738332,1.192687,,1,0.2426812,0.2426812,10.04739,4.72257,10.92298,W3,C0,10
,4,WRIST_ARM,GS2,G,0,7.5,3.857438,3.857438,0.9322051,,0,0.2426812,0.2426812,7.152386,-0.1407814,350.7334,W3,C0,11
,4,WRIST_ARM,GS2,G,0,10.5,3.200896,3.200896,0.7929023,,0,0.2222863,0.2222863,0.4125858,-0.1779327,354.0224,W3,C0,12
,4,WRIST_ARM,GS2,G,5,7.5,4.180457,4.180457,0.6398968,,0,0.2222863,0.2222863,7.164682,-4.934654,319.979,W3,C0,13
,4,WRIST_ARM,GS2,G,0,7.5,4.172148,4.172148,1.889922,,2,0.2754392,0.2754392,7.100438,4.680779,17.11087,W3,C0,14
,4,WRIST_ARM,GS2,G,5,7.5,3.942346,3.942346,0.5296171,,2,0.2754392,0.2754392,7.169078,-4.948615,319.184,W3,C0,15
,4,WRIST_ARM,GS2,G,0,7.5,2.782081,2.782081,1.028272,,0,0.2333861,0.2333861,7.129302,4.687986,16.05447,W3,C0,16
,4,WRIST_ARM,GS2,G,0,7.5,4.626309,4.626309,0.5561523,,1,0.2333861,0.2333861,7.146097,-0.07587957,340.0108,W3,C0,17
,4,WRIST_ARM,GS2,G,0,10.5,3.576377,3.576377,0.6653041,,1,0.2333861,0.2333861,0.4345996,-0.1643252,354.0152,W3,C0,18
,4,WRIST_ARM,GS2,G,5,7.5,2.48055,2.48055,0.6250644,,0,0.2333861,0.2333861,7.220786,-4.970555,317.7346,W3,C0,19
,4,WRIST_ARM,GS2,G,0,7.5,2.321963,2.321963,2.321963,,0,0.3514259,0.3514259,7.06725,4.663551,21.06263,W3,C0,20
,4,WRIST_ARM,GS2,G,5,10.5,3.510468,3.510468,0.6399007,,0,0.2668159,12.36211,10.11418,-4.934275,323.1006,W3,C0,21
,4,WRIST_ARM,GS2,G,0,10.5,3.019019,3.019019,1.165934,,0,0.2668159,12.36211,9.999392,4.703077,13.62479,W3,C0,22
,4,WRIST_ARM,GS2,G,0,10.5,3.050965,3.050965,0.5003559,,0,0.2605487,0.2605487,0.3583733,-0.08470774,340.8073,W3,C0,23
,4,WRIST_ARM,GS2,G,5,10.5,1.947682,1.947682,0.2904504,,0,0.2605487,0.2605487,10.12681,-5.003897,325.1155,W3,C0,24
,4,WRIST_ARM,GS2,G,0,10.5,3.00758,3.00758,0.6682289,,0,0.2605487,0.2605487,10.16398,4.802539,354.1723,W3,C0,25
,4,WRIST_ARM,GS2,G,5,10.5,3.202859,3.202859,0.4447413,,0,0.288356,0.288356,0.4214311,-0.04456139,327.7655,W3,C0,26
,4,WRIST_ARM,GS2,G,0,10.5,5.081489,5.081489,0.9309137,,0,0.3278674,0.3278674,0.3136681,-0.1333592,349.2699,W3,C0,27
,4,WRIST_ARM,GS2,G,0,7.5,3.771914,3.771914,0.5678144,,1,0.2282012,0.2282012,7.037386,-0.2130364,359.9914,W3,C0,28
,4,WRIST_ARM,GS2,G,0,10.5,2.98061,2.98061,0.6805233,,0,0.2282012,0.2282012,10.05451,-0.100625,347.5166,W3,C0,29
,4,WRIST_ARM,GS2,G,5,10.5,3.424829,3.424829,0.5819401,,0,0.3258416,0.3258416,10.02529,-5.005419,325.0931,W3,C0,30
,4,WRIST_ARM,GS2,G,0,7.5,2.501898,2.501898,0.5819401,,8,0.2520351,0.2520351,7.204882,-0.06313992,333.7081,W3,C0,1
,4,WRIST_ARM,GS2,G,0,10.5,3.774182,3.774182,0.7679125,,0,0.2418141,0.2418141,10.11628,-0.1693758,344.0822,W3,C0,2
,4,WRIST_ARM,GS2,G,0,7.5,2.565188,2.565188,0.9462395,,0,0.2333617,0.2333617,0.3186175,-0.07249272,336.9449,W3,C0,3
,4,WRIST_ARM,GS2,G,5,10.5,6.472043,6.472043,0.7207845,,2,0.2704957,0.2704957,10.02896,-5.023201,326.0478,W3,C0,4
,4,WRIST_ARM,GS2,G,0,10.5,3.467265,3.467265,0.9514464,,1,0.2704957,0.2704957,0.312243,-0.08494508,342.8423,W3,C0,5
,4,WRIST_ARM,GS2,G,5,7.5,3.519789,3.519789,0.5698166,,0,0.2494238,0.2494238,7.113304,-5.010469,321.7501,W3,C0,6
,4,WRIST_ARM,GS2,G,0,7.5,3.398106,3.398106,3.398106,,1,0.2494238,0.2494238,7.202682,4.758605,0.1333186,W3,C0,7
,4,WRIST_ARM,GS2,G,0,10.5,3.356094,3.356094,0.6257528,,0,0.2340084,3.16291,10.0601,-0.1873044,351.751,W3,C0,8
,4,WRIST_ARM,GS2,G,0,7.5,6.767969,6.767969,0.7922728,,2,0.3509631,0.3509631,0.3160737,-0.0622443,337.5531,W3,C0,9
,4,WRIST_ARM,GS2,G,0,10.5,3.047105,3.047105,0.7484062,,0,0.3509631,0.3509631,9.999023,-0.1861913,352.8899,W3,C0,10
,4,WRIST_ARM,GS2,G,5,10.5,7.560324,7.560324,1.126739,,0,0.3509631,0.3509631,10.1344,-4.936152,320.8619,W3,C0,11
,4,WRIST_ARM,GS2,G,0,10.5,2.380005,2.380005,2.380005,,0,0.3114186,0.3114186,10.04738,4.686999,14.89234,W3,C0,12
,4,WRIST_ARM,GS2,G,0,7.5,4.790672,4.790672,0.4866982,,1,0.2924424,0.2924424,0.3489176,-0.1648054,351.7745,W3,C0,13
,4,WRIST_ARM,GS2,G,5,7.5,2.157543,2.157543,0.5690424,,0,0.2924424,0.2924424,0.4371498,-0.009254456,325.9049,W3,C0,14
,4,WRIST_ARM,GS2,G,0,7.5,2.951527,2.951527,2.951527,,0,0.2743737,0.2743737,7.169683,4.818696,354.1683,W3,C0,15
,4,WRIST_ARM,GS2,G,5,10.5,2.031186,2.031186,0.3750639,,0,0.2681862,0.2681862,10.11665,-5.021277,326.9781,W3,C0,16
,4,WRIST_ARM,GS2,G,0,7.5,2.589471,2.589471,0.9612594,,0,0.2490503,0.2490503,7.188829,4.764872,1.870183,W3,C0,17
,4,WRIST_ARM,GS2,G,5,10.5,2.561713,2.561713,0.2787929,,0,0.2490503,0.2490503,10.11997,-5.010149,326.7729,W3,C0,18
,4,WRIST_ARM,GS2,G,0,10.5,4.622015,4.622015,0.7078615,,1,0.2523817,0.2523817,10.17227,4.794049,355.4944,W3,C0,19
,4,WRIST_ARM,GS2,G,0,7.5,2.604279,2.604279,0.4876645,,0,0.2694389,0.2694389,7.124304,-0.2399132,355.4557,W3,C0,20
,4,WRIST_ARM,GS2,G,0,10.5,3.481839,3.481839,1.168702,,0,0.3363563,0.3363563,0.3520443,-0.0839057,340.3816,W3,C0,21
,4,WRIST_ARM,GS2,G,5,7.5,2.240668,2.240668,0.5554016,,1,0.3363563,0.3363563,7.072909,-4.990009,327.5451,W3,C0,22
,4,WRIST_ARM,GS2,G,0,7.5,2.437574,2.437574,0.9307602,,1,0.266028,0.266028,0.2825598,-0.1653112,354.1497,W3,C0,23
,4,WRIST_ARM,GS2,G,0,10.5,1.780266,1.780266,0.5000946,,0,0.266028,0.266028,10.04125,-0.1573306,352.7607,W3,C0,24
,4,WRIST_ARM,GS2,G,5,7.5,10.47159,10.47159,3.105712,,1,0.266028,0.266028,7.202734,-4.911703,319.6601,W3,C0,25
,4,WRIST_ARM,GS2,G,0,10.5,2.672,2.672,1.042353,,0,0.266028,0.266028,0.3787394,-0.271776,10.22393,W3,C0,26
,4,WRIST_ARM,GS2,G,5,10.5,4.429005,4.429005,0.5695333,,0,0.343579,0.343579,10.19736,-4.91316,322.1516,W3,C0,27
,4,WRIST_ARM,GS2,G,0,7.5,2.336669,2.336669,0.9570985,,0,0.2571315,0.2571315,7.027549,4.650696,25.078,W3,C0,28
,4,WRIST_ARM,GS2,G,0,10.5,4.833236,4.833236,0.5149382,,0,0.3453228,0.3453228,10.04379,-0.08593416,347.495,W3,C0,29
,4,WRIST_ARM,GS2,G,5,7.5,4.67596,4.67596,0.4972981,,1,0.2933811,0.29131,7.052341,-5.000488,327.1351,W3,C0,30
,5,WRIST_ARM,GS2,G,0,10.5,15.78688,15.78688,0.585842,,2,0.2813887,0.2813887,0.552803,-0.05428016,358.9063,W3,C0,1
,5,WRIST_ARM,GS2,G,0,10.5,28.91882,28.91882,0.8222327,,0,0.2096668,4.253791,0.4759423,-0.08100867,356.3473,W3,C0,2
,5,WRIST_ARM,GS2,G,0,7.5,3.033547,3.033547,1.3703,,0,0.3281209,0.3281209,7.121773,-0.1551882,353.9336,W3,C0,3
,5,WRIST_ARM,GS2,G,0,7.5,5.958954,5.958954,1.041755,,0,0.2879817,0.2879817,7.193766,-0.1137863,340.5845,W3,C0,4
,5,WRIST_ARM,GS2,G,0,7.5,3.703109,3.703109,0.7377654,,0,0.2879817,0.2879817,7.163066,-0.1277316,351.4991,W3,C0,5
,5,WRIST_ARM,GS2,G,5,10.5,7.436649,7.436649,0.583237,,1,0.2879817,0.2879817,10.09137,-4.888665,331.3022,W3,C0,6
,5,WRIST_ARM,GS2,G,0,10.5,13.37712,13.37712,1.181656,,2,0.2879817,0.2879817,10.17922,4.882843,355.6182,W3,C0,7
,5,WRIST_ARM,GS2,G,5,10.5,10.80547,10.80547,0.9180533,,0,0.2363614,0.2363614,10.04746,-4.835373,328.7094,W3,C0,8
,5,WRIST_ARM,GS2,G,0,10.5,4.425414,4.425414,1.193454,,1,0.2363614,0.2363614,0.3348448,-0.1681061,345.8408,W3,C0,9
,5,WRIST_ARM,GS2,G,5,7.5,8.481002,8.481002,0.7372891,,1,0.3711435,0.3711435,0.4610697,0.1805754,330.4504,W3,C0,10
,5,WRIST_ARM,GS2,G,0,10.5,7.333821,7.333821,1.710528,,0,0.3234819,0.3234819,10.05882,4.787996,13.79693,W3,C0,11
,5,WRIST_ARM,GS2,G,5,7.5,4.402392,4.402392,0.7662795,,0,0.3234819,0.3234819,0.4133386,0.04594898,328.7502,W3,C0,12
,5,WRIST_ARM,GS2,G,0,7.5,2.600357,2.600357,1.195562,,0,0.2679869,0.2679869,7.179918,4.754338,18.59649,W3,C0,13
,5,WRIST_ARM,GS2,G,0,7.5,4.192808,4.192808,0.4881122,,0,0.2679869,0.2679869,7.169978,-0.100336,352.2396,W3,C0,14
,5,WRIST_ARM,GS2,G,0,7.5,2.964304,2.964304,1.211124,,0,0.2679869,0.2679869,7.166708,-0.1601421,359.0135,W3,C0,15
,5,WRIST_ARM,GS2,G,5,10.5,2.605648,2.605648,0.4314154,,0,0.2646643,12.40878,0.4535075,0.09557724,331.3735,W3,C0,16
,5,WRIST_ARM,GS2,G,0,10.5,8.531545,8.531545,0.8047735,,0,0.3033943,2.330496,9.998743,4.757895,23.11023,W3,C0,17
,5,WRIST_ARM,GS2,G,0,7.5,3.496749,3.496749,0.976298,,0,0.3186466,0.3186466,7.184662,-0.09949875,354.6473,W3,C0,18
,5,WRIST_ARM,GS2,G,0,7.5,3.508778,3.508778,1.000678,,0,0.3189829,0.3189829,0.3703749,-0.1527069,354.5114,W3,C0,19
,5,WRIST_ARM,GS2,G,5,7.5,3.760636,3.760636,0.7678338,,0,0.3189829,0.3189829,0.3662208,0.08842611,329.3978,W3,C0,20
,5,WRIST_ARM,GS2,G,0,10.5,3.672653,3.672653,0.8308201,,0,0.3355536,0.3355536,10.11299,4.816853,6.318651,W3,C0,21
,5,WRIST_ARM,GS2,G,0,10.5,6.60022,6.60022,0.625767,,1,0.2318276,0.3551065,10.08382,-0.01141894,350.7645,W3,C0,22
,5,WRIST_ARM,GS2,G,5,7.5,5.819558,5.819558,1.919614,,0,0.3118162,0.3118162,7.024673,-4.874931,332.5998,W3,C0,23
,5,WRIST_ARM,GS2,G,0,10.5,3.341188,3.341188,1.238748,,0,0.3784283,2.121227,10.15469,4.834398,0.4078887,W3,C0,24
,5,WRIST_ARM,GS2,G,0,10.5,6.850157,6.850157,0.861636,,0,0.3784283,2.121227,9.966107,-0.06348395,359.8176,W3,C0,25
,5,WRIST_ARM,GS2,G,5,10.5,4.887225,4.887225,0.8768806,,0,0.3784283,2.121227,10.14793,-4.938899,332.3986,W3,C0,26
,5,WRIST_ARM,GS2,G,0,7.5,5.287965,5.287965,3.63007,,0,0.3784283,2.121227,7.195899,4.74417,17.8041,W3,C0,27
,5,WRIST_ARM,GS2,G,5,10.5,3.552742,3.552742,0.6957592,,0,0.2664336,12.28944,10.11733,-4.898636,332.2646,W3,C0,28
,5,WRIST_ARM,GS2,G,0,7.5,2.125944,2.125944,1.555119,,0,0.3113601,0.3113601,0.3319148,-0.2693293,18.96646,W3,C0,29
,5,WRIST_ARM,GS2,G,5,7.5,5.655967,5.655967,0.5865701,,0,0.355379,13.39369,7.215424,-4.93033,323.376,W3,C0,30
,5,WRIST_ARM,GS2,G,0,7.5,1.851249,1.851249,0.5865701,,7,0.2571968,0.2571968,7.196294,-0.1350027,331.9023,W3,C0,1
,5,WRIST_ARM,GS2,G,0,7.5,5.667818,5.667818,0.9897503,,0,0.2571968,0.2571968,0.3230403,-0.08453,339.2425,W3,C0,2
,5,WRIST_ARM,GS2,G,0,10.5,11.86061,11.86061,0.9869744,,2,0.2571968,0.2571968,9.883082,-0.06375492,358.555,W3,C0,3
,5,WRIST_ARM,GS2,G,0,10.5,3.760318,3.760318,0.9201493,,0,0.363382,0.363382,0.4072453,-0.0261215,346.2874,W3,C0,4
,5,WRIST_ARM,GS2,G,0,10.5,2.016584,2.016584,0.7366752,,0,0.363382,0.363382,10.11612,-0.153399,346.4306,W3,C0,5
,5,WRIST_ARM,GS2,G,5,10.5,5.040191,5.040191,0.5709361,,0,0.2948464,12.37816,10.13842,-4.928268,331.0643,W3,C0,6
,5,WRIST_ARM,GS2,G,0,7.5,4.676919,4.676919,1.460811,,0,0.2948464,12.37816,7.172307,4.810372,13.13788,W3,C0,7
,5,WRIST_ARM,GS2,G,0,7.5,5.696622,5.696622,0.9323057,,0,0.2823021,0.2823021,7.213315,-0.05512297,342.003,W3,C0,8
,5,WRIST_ARM,GS2,G,5,10.5,5.792111,5.792111,0.709076,,1,0.3608098,0.3608098,0.546089,0.09911728,331.201,W3,C0,9
,5,WRIST_ARM,GS2,G,0,10.5,6.516116,6.516116,2.116119,,0,0.2843429,0.2843429,0.3590151,-0.1441977,4.827823,W3,C0,10
,5,WRIST_ARM,GS2,G,0,7.5,3.492425,3.492425,0.8327936,,0,0.2698685,0.2698685,7.143726,-0.1227672,348.2978,W3,C0,11
,5,WRIST_ARM,GS2,G,0,10.5,3.620557,3.620557,0.9193544,,0,0.2698685,0.2698685,10.14311,-0.04291558,347.8942,W3,C0,12
,5,WRIST_ARM,GS2,G,0,7.5,3.424002,3.424002,0.5420937,,0,0.2698685,0.2698685,7.173802,-0.1531445,350.6404,W3,C0,13
,5,WRIST_ARM,GS2,G,5,7.5,2.467895,2.467895,0.6551154,,0,0.2609626,0.3086526,0.3523135,0.07957697,323.8455,W3,C0,14
,5,WRIST_ARM,GS2,G,0,10.5,4.033588,4.033588,1.262465,,0,0.2297491,0.2297491,10.12822,4.82097,2.803068,W3,C0,15
,5,WRIST_ARM,GS2,G,5,10.5,15.12144,15.12144,0.5709062,,0,0.2297491,0.2297491,10.1176,-4.885798,331.2809,W3,C0,16
,5,WRIST_ARM,GS2,G,0,7.5,2.756021,2.756021,1.222643,,0,0.2297491,0.2297491,7.216678,4.739533,17.16457,W3,C0,17
,5,WRIST_ARM,GS2,G,5,10.5,6.516742,6.516742,2.323457,,0,0.364494,12.44012,10.19698,-4.898791,330.9657,W3,C0,18
,5,WRIST_ARM,GS2,G,0,10.5,2.171632,2.171632,0.6936684,,0,0.2938234,0.2938234,0.4093564,-0.235768,12.07362,W3,C0,19
,5,WRIST_ARM,GS2,G,5,7.5,3.57895,3.57895,0.4146239,,0,0.2938234,0.2938234,0.36341,0.08348608,326.3778,W3,C0,20
,5,WRIST_ARM,GS2,G,0,7.5,2.852104,2.852104,1.458033,,0,0.2938234,0.2938234,7.18413,4.757776,21.96404,W3,C0,21
,5,WRIST_ARM,GS2,G,5,7.5,3.204726,3.204726,0.9052815,,0,0.2592669,0.2592669,7.205589,-4.874251,328.1576,W3,C0,22
,5,WRIST_ARM,GS2,G,0,7.5,2.73984,2.73984,1.124742,,0,0.2592669,0.2592669,0.3262591,-0.2463932,17.14034,W3,C0,23
,5,WRIST_ARM,GS2,G,5,7.5,3.03577,3.03577,0.4162602,,0,0.3296359,0.3296359,7.248192,-4.920828,326.0247,W3,C0,24
,5,WRIST_ARM,GS2,G,0,10.5,3.227638,3.227638,0.6939927,,0,0.25835,0.25835,0.3671657,-0.2143086,9.693829,W3,C0,25
,5,WRIST_ARM,GS2,G,0,10.5,2.858121,2.858121,0.5278018,,0,0.2223815,2.597426,0.3799843,-0.01765549,342.8942,W3,C0,26
,5,WRIST_ARM,GS2,G,0,10.5,6.222319,6.222319,0.5543132,,0,0.2853013,0.2853013,0.5173659,-0.05626369,359.02,W3,C0,27
,5,WRIST_ARM,GS2,G,5,7.5,3.900162,3.900162,0.5559689,,0,0.3091838,0.3091838,0.3543398,0.09911013,327.9482,W3,C0,28
,5,WRIST_ARM,GS2,G,0,7.5,3.937906,3.937906,1.793328,,1,0.2717412,0.2717412,0.3276136,-0.235405,17.00854,W3,C0,29
,5,WRIST_ARM,GS2,G,5,10.5,7.839573,7.839573,0.6677922,,0,0.3106607,0.3106607,10.12303,-4.831598,331.9807,W3,C0,30
,6,WRIST_ARM,GS2,G,0,7.5,2.596729,2.596729,0.3028325,,2,0.2731287,0.2731287,0.5049776,-0.2329938,3.729004,W3,C0,1
,6,WRIST_ARM,GS2,G,5,7.5,3.499199,3.499199,0.332542,,1,0.2588596,0.2588596,0.4592451,0.03100824,326.8831,W3,C0,2
,6,WRIST_ARM,GS2,G,0,7.5,1.637528,1.637528,0.5963235,,0,0.3271118,0.3271118,7.001299,4.605724,23.82599,W3,C0,3
,6,WRIST_ARM,GS2,G,0,7.5,2.624482,2.624482,0.2507585,,1,0.3271118,0.3271118,7.042271,-0.1996226,357.8276,W3,C0,4
,6,WRIST_ARM,GS2,G,5,10.5,1.971478,1.971478,0.5422863,,0,0.3533028,0.3533028,9.910712,-4.968884,330.0947,W3,C0,5
,6,WRIST_ARM,GS2,G,0,10.5,2.708786,2.708786,0.4579283,,0,0.3321763,0.3801376,0.3943352,-0.2571384,3.552714,W3,C0,6
,6,WRIST_ARM,GS2,G,5,10.5,1.860347,1.860347,0.429978,,0,0.3321763,0.3801376,9.876559,-4.973814,330.7119,W3,C0,7
,6,WRIST_ARM,GS2,G,0,7.5,2.430122,2.430122,0.5122551,,0,0.3169799,2.520753,7.047962,4.721966,13.98382,W3,C0,8
,6,WRIST_ARM,GS2,G,0,7.5,2.207009,2.207009,0.3464456,,0,0.2858759,5.54018,0.5443218,-0.2161722,359.4976,W3,C0,9
,6,WRIST_ARM,GS2,G,0,7.5,3.362443,3.362443,0.5960543,,1,0.2639017,3.109188,0.403033,-0.1649677,354.7174,W3,C0,10
,6,WRIST_ARM,GS2,G,0,10.5,2.219243,2.219243,0.3997865,,0,0.3748813,0.4268004,9.889146,-0.1573584,354.8474,W3,C0,11
,6,WRIST_ARM,GS2,G,5,7.5,2.238052,2.238052,0.7224764,,0,0.3748813,0.4268004,6.987822,-4.993546,325.8334,W3,C0,12
,6,WRIST_ARM,GS2,G,0,10.5,2.024134,2.024134,0.4416609,,0,0.3181805,2.455724,9.97411,4.652532,12.37027,W3,C0,13
,6,WRIST_ARM,GS2,G,5,7.5,2.515115,2.515115,0.5398247,,0,0.2487677,0.2487677,7.0091,-4.944794,327.4298,W3,C0,14
,6,WRIST_ARM,GS2,G,0,10.5,3.274241,3.274241,0.3175429,,2,0.318137,0.3449707,9.974188,4.66853,13.54656,W3,C0,15
,6,WRIST_ARM,GS2,G,0,10.5,1.680994,1.680994,0.2502497,,0,0.318137,0.3449707,9.991523,-0.1629531,351.0294,W3,C0,16
,6,WRIST_ARM,GS2,G,0,7.5,1.665883,1.665883,0.3605636,,0,0.318137,0.3449707,6.948036,-0.2444322,2.079739,W3,C0,17
,6,WRIST_ARM,GS2,G,5,7.5,1.570733,1.570733,0.5408848,,0,0.318137,0.3449707,7.010298,-4.978531,326.5436,W3,C0,18
,6,WRIST_ARM,GS2,G,0,10.5,2.039418,2.039418,0.3592681,,0,0.2543021,0.2543021,10.00244,4.672325,6.80014,W3,C0,19
,6,WRIST_ARM,GS2,G,0,7.5,1.431225,1.431225,0.235191,,0,0.2543021,0.2543021,7.037167,-0.215714,354.5975,W3,C0,20
,6,WRIST_ARM,GS2,G,5,10.5,1.832574,1.832574,0.4149773,,0,0.3105537,12.941,9.915197,-4.997667,330.4277,W3,C0,21
,6,WRIST_ARM,GS2,G,0,10.5,5.858779,5.858779,0.6104677,,2,0.3105537,12.941,9.991872,4.745186,3.382854,W3,C0,22
,6,WRIST_ARM,GS2,G,5,10.5,3.930508,3.930508,0.4720903,,1,0.3965225,13.04094,9.868815,-4.964368,328.2362,W3,C0,23
,6,WRIST_ARM,GS2,G,0,10.5,3.2764,3.2764,0.8171509,,1,0.254754,2.328287,9.999964,4.75134,359.284,W3,C0,24
,6,WRIST_ARM,GS2,G,0,7.5,3.650723,3.650723,0.416346,,2,0.1980302,0.1980302,6.942976,-0.2323558,1.985601,W3,C0,25
,6,WRIST_ARM,GS2,G,0,10.5,2.181642,2.181642,0.2778196,,1,0.3331942,3.768898,9.990968,-0.1569245,350.8868,W3,C0,26
,6,WRIST_ARM,GS2,G,0,10.5,4.109177,4.109177,0.6234267,,1,0.2785002,3.587137,0.5148729,-0.1967862,357.1051,W3,C0,27
,6,WRIST_ARM,GS2,G,5,10.5,2.861287,2.861287,0.4557862,,0,0.3138509,0.3138509,9.994093,-4.964658,326.9861,W3,C0,28
,6,WRIST_ARM,GS2,G,0,7.5,1.897512,1.897512,0.453984,,0,0.3338487,0.3338487,0.3621523,-0.3768773,17.36758,W3,C0,29
,6,WRIST_ARM,GS2,G,5,7.5,1.696468,1.696468,0.4738074,,0,0.2802694,12.99522,7.032009,-4.984816,327.2556,W3,C0,30
,6,WRIST_ARM,GS2,G,0,10.5,1.9428,1.9428,0.4738074,,0,0.2797998,2.919829,10.00019,-0.1737205,353.4302,W3,C0,1
,6,WRIST_ARM,GS2,G,0,7.5,1.498809,1.498809,0.195435,,0,0.3004204,0.3004204,7.059377,-0.1733046,353.1799,W3,C0,2
,6,WRIST_ARM,GS2,G,5,10.5,1.761832,1.761832,0.4573028,,0,0.3004204,0.3004204,9.925688,-4.976111,330.1652,W3,C0,3
,6,WRIST_ARM,GS2,G,0,10.5,2.596025,2.596025,0.6661528,,0,0.3144317,2.16675,10.05219,4.757017,0.6518532,W3,C0,4
,6,WRIST_ARM,GS2,G,5,10.5,3.347163,3.347163,0.472734,,1,0.3144317,2.16675,9.864405,-4.984125,329.5586,W3,C0,5
,6,WRIST_ARM,GS2,G,0,10.5,2.37309,2.37309,0.4025326,,0,0.3144317,2.16675,10.05096,4.725556,3.035032,W3,C0,6
,6,WRIST_ARM,GS2,G,5,7.5,2.069625,2.069625,0.5007051,,0,0.3144317,2.16675,6.931056,-4.987575,331.6727,W3,C0,7
,6,WRIST_ARM,GS2,G,0,7.5,3.331283,3.331283,0.6092688,,1,0.263162,2.44874,7.085123,4.716837,10.64087,W3,C0,8
,6,WRIST_ARM,GS2,G,5,10.5,4.097564,4.097564,0.4868578,,2,0.2604131,0.2764547,9.853358,-4.982084,331.5667,W3,C0,9
,6,WRIST_ARM,GS2,G,0,7.5,2.429868,2.429868,0.8170264,,0,0.2672197,0.3176114,0.3529868,-0.3220183,16.09709,W3,C0,10
,6,WRIST_ARM,GS2,G,5,7.5,2.693936,2.693936,0.416391,,1,0.2672197,0.3176114,6.913383,-4.971055,327.8782,W3,C0,11
,6,WRIST_ARM,GS2,G,0,10.5,1.99684,1.99684,0.4574497,,0,0.2639884,0.2639884,10.03022,4.723883,6.783049,W3,C0,12
