participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
14,WRIST_ARM,GS2,G,0,7.5,2.475971,0,0.3101106,0.3101106,6.981584,4.588504,24.11487,W3,C4,22
14,WRIST_ARM,GS2,G,5,7.5,2.24424,0,0.3101106,0.3101106,7.008841,-4.791217,323.1426,W3,C4,23
14,WRIST_ARM,GS2,G,0,10.5,3.463107,1,0.2252259,2.48105,9.914312,4.679897,17.79941,W3,C4,24
14,WRIST_ARM,GS2,G,0,10.5,2.633851,0,0.2851607,0.2851607,9.90092,-0.1136594,353.7171,W3,C4,25
14,WRIST_ARM,GS2,G,5,7.5,4.706075,1,0.2580402,0.2580402,0.6118739,0.1984911,325.6605,W3,C4,26
14,WRIST_ARM,GS2,G,0,7.5,2.297556,0,0.2580402,0.2580402,0.4160621,-0.3629175,21.50075,W3,C4,27
14,WRIST_ARM,GS2,G,5,10.5,2.89385,0,0.3225603,0.3225603,9.880113,-4.841903,326.4373,W3,C4,28
14,WRIST_ARM,GS2,G,0,10.5,2.465271,0,0.3649173,0.2398966,10.01897,4.740395,11.47132,W3,C4,29
14,WRIST_ARM,GS2,G,5,10.5,2.423009,0,0.3649173,0.2398966,0.6122419,0.1827002,327.1769,W3,C4,30
14,WRIST_ARM,GS2,G,0,10.5,2.543562,0,0.2826333,0.2826333,10.07163,-0.07443786,343.5087,W3,C1,1
14,WRIST_ARM,GS2,G,0,7.5,1.89697,0,0.2421932,0.2421932,6.977245,-0.2129229,352.8782,W3,C1,2
14,WRIST_ARM,GS2,G,0,7.5,1.306229,0,0.2421932,0.2421932,7.038323,-0.2007347,356.8059,W3,C1,3
14,WRIST_ARM,GS2,G,0,7.5,1.57346,0,0.3477573,0.3477573,6.965075,-0.1913676,357.0117,W3,C1,4
14,WRIST_ARM,GS2,G,5,7.5,2.706019,0,0.3477573,0.3477573,7.134774,-4.917755,323.6907,W3,C1,5
14,WRIST_ARM,GS2,G,0,10.5,2.328665,0,0.2678705,0.2915598,9.964638,4.653346,11.66908,W3,C1,6
14,WRIST_ARM,GS2,G,0,10.5,2.349007,0,0.2750604,0.2750604,10.00947,-0.1433852,350.6873,W3,C1,7
14,WRIST_ARM,GS2,G,5,10.5,2.65904,0,0.2750604,0.2750604,0.6091704,0.1093206,326.0933,W3,C1,8
14,WRIST_ARM,GS2,G,0,7.5,2.019457,0,0.2750604,0.2750604,7.078454,4.673903,16.39963,W3,C1,9
14,WRIST_ARM,GS2,G,0,10.5,2.742682,0,0.3785018,0.3785018,9.87639,-0.1071147,351.9441,W3,C1,10
14,WRIST_ARM,GS2,G,5,10.5,2.715765,0,0.3785018,0.3785018,10.00739,-4.931722,324.5599,W3,C1,11
14,WRIST_ARM,GS2,G,0,7.5,2.061791,0,0.2556553,0.3760513,7.021951,4.598898,25.30669,W3,C1,12
14,WRIST_ARM,GS2,G,0,7.5,1.792567,0,0.3172284,4.911022,7.066769,-0.1648648,353.3011,W3,C1,13
14,WRIST_ARM,GS2,G,5,7.5,1.671051,0,0.2739319,0.3438702,0.5743964,0.0942378,324.3986,W3,C1,14
14,WRIST_ARM,GS2,G,0,10.5,2.491792,0,0.2092139,0.2092139,10.06705,4.736109,7.295254,W3,C1,15
14,WRIST_ARM,GS2,G,0,10.5,1.699613,0,0.278689,3.730929,9.932389,-0.1272721,353.3455,W3,C1,16
14,WRIST_ARM,GS2,G,0,7.5,1.380069,0,0.2741315,0.2741315,7.025906,-0.1400455,356.6651,W3,C1,17
14,WRIST_ARM,GS2,G,5,10.5,3.056406,0,0.2741315,0.2741315,9.937159,-4.943607,325.9633,W3,C1,18
14,WRIST_ARM,GS2,G,0,10.5,2.912038,0,0.3485115,2.629907,10.05071,4.7193,5.048439,W3,C1,19
14,WRIST_ARM,GS2,G,5,7.5,2.588076,0,0.371789,0.368124,6.927532,-4.960808,325.309,W3,C1,20
14,WRIST_ARM,GS2,G,0,7.5,1.588804,0,0.3838792,0.3838792,0.3759647,-0.3704255,19.56616,W3,C1,21
14,WRIST_ARM,GS2,G,0,10.5,2.421328,0,0.3838792,0.3838792,0.5931739,-0.166052,352.5602,W3,C1,22
14,WRIST_ARM,GS2,G,5,7.5,2.356439,0,0.3838792,0.3838792,7.055789,-4.964612,324.7157,W3,C1,23
